Q44,Q44A1,Q44A2,Q44A3,Q43,REQ43,Q36,Q45A1,Q45A3,Q45A5,D_SIZE,D_IND,D_INDSIZE,RIM_WT,year
1,0,0,1,1,1,2,4,3,3,1,7,71,25.8475702899996,2021
1,1,0,0,5,3,1,4,3,2,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,1,0,0,2,2,2,4,4,3,2,12,122,4.9231613719872,2021
1,0,0,1,1,1,2,4,2,2,1,16,161,44.1833664541775,2021
2, , , ,1,1,2,3,3,3,3,6,63,1.70886408727966,2021
1,0,0,1,1,1,2,4,4,4,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,3,3,3,3,12,123,1.12471883856725,2021
2, , , ,1,1,2,3,3,3,1,5,51,44.9770310120927,2021
1,1,1,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,4,2,1,12,121,30.9116571894038,2021
1,0,0,1,1,1,2,3,3,2,1,7,71,19.2398629555533,2021
1,0,1,1,1,1,2,4,4,3,3,12,123,2.36283795669626,2021
1,0,1,1,1,1,2,3,3,2,1,7,71,25.8475702899996,2021
2, , , ,1,1,2,3,3,3,1,6,61,26.8255747250263,2021
1,1,0,0,10,4,2,4,4,3,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,3,2,2,1,1,11,6.54291979756102,2021
2, , , ,1,1,2,5,5,3,1,12,121,23.0093599274697,2021
1,0,0,1,1,1,2,3,3,3,2,2,22,7.06196741746573,2021
1,0,0,1,1,1,2,3,3,1,2,2,22,7.06196741746573,2021
1,0,0,1,1,1,2,5,5,2,2,16,162,1.79476476387159,2021
2, , , ,1,1,2,5,4,2,1,3,31,6.37417860418254,2021
2, , , ,2,2,2,3,3,3,1,2,21,61.5002469481631,2021
2, , , ,1,1,2,3,3,3,3,12,123,2.36283795669626,2021
1,1,0,0,50,4,1,3,3,3,3,2,23,1.80979125904423,2021
1,0,0,1,1,1,2,4,3,3,2,2,22,8.16454379525888,2021
2, , , ,10,4,2,2,2,2,3,12,123,2.36283795669626,2021
1,1,0,0,1,1,2,4,3,3,2,2,22,8.67972915675632,2021
1,1,0,1,1,1,2,3,3,2,3,15,153,1.2733644573619,2021
2, , , ,2,2,3,4,3,3,1,8,81,31.5229560271105,2021
2, , , ,1,1,2,3,2,3,1,10,101,17.2046017690552,2021
1,0,1,0,1,1,2,4,4,3,1,5,51,44.7039183432063,2021
2, , , ,1,1,2,5,4,5,1,2,21,61.1425929752985,2021
2, , , ,1,1,3,3,3,2,2,1,12,1.49487759815264,2021
1,0,0,1,1,1,2,4,3,2,2,16,162,1.79476476387159,2021
2, , , ,1,1,2,4,3,3,1,4,41,41.9009269952314,2021
2, , , ,1,1,2,4,4,4,2,1,12,1.49487759815264,2021
2, , , ,1,1,2,4,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,4,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,4,4,4,1,2,21,61.1425929752985,2021
2, , , ,1,1,3,4,4,3,2,5,52,6.19818772151645,2021
1,1,1,1,1,1,2,3,4,2,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,4,4,3,1,7,71,29.5289319435875,2021
2, , , ,1,1,2,4,3,2,1,12,121,23.0093599274697,2021
1,0,0,1,1,1,2,4,4,1,3,8,83,2.81282451453293,2021
2, , , ,1,1,2,4,3,2,1,12,121,23.0093599274697,2021
1,1,0,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,1,0,0,1,1,2,4,3,2,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,4,3,2,1,7,71,29.5289319435875,2021
1,0,0,1,1,1,2,3,3,2,1,12,121,23.0093599274697,2021
2, , , ,1,1,2,1,1,1,1,5,51,33.4790428311607,2021
1,0,1,1,1,1,2,3,3,3,1,10,101,12.884633402763,2021
2, , , ,1,1,2,4,3,3,1,7,71,29.5289319435875,2021
2, , , ,1,1,2,4,3,3,1,5,51,44.7039183432063,2021
1,0,1,0,3,2,3,3,2,3,1,5,51,35.7997744653139,2021
1,0,1,0,1,1,2,4,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,3,4,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,4,4,1,2,21,81.6425217842732,2021
1,0,1,1,1,1,2,5,5,5,1,11,111,29.1849813402101,2021
2, , , ,1,1,2,4,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,3,3,3,1,2,21,81.6425217842732,2021
1,0,1,0,1,1,2,4,3,4,1,2,21,81.6425217842732,2021
1,0,0,1,1,1,2,3,3,3,1,10,101,12.884633402763,2021
2, , , ,1,1,2,4,3,3,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,3,3,3,1,15,151,9.18648521754169,2021
2, , , ,1,1,2,3,3,3,1,2,21,81.6425217842732,2021
2, , , ,1,1,2,4,4,2,1,1,11,10.1032838369194,2021
1,0,1,1,1,1,2,5,5,1,2,11,112,5.74697317272068,2021
2, , , ,1,1,2,3,3,3,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,3,3,2,1,12,121,23.0093599274697,2021
2, , , ,1,1,2,5,5,5,1,5,51,44.9770310120927,2021
2, , , ,1,1,3,3,3,3,1,5,51,33.4790428311607,2021
1,0,1,1,1,1,2,5,5,5,1,5,51,33.4790428311607,2021
1,0,1,1,1,1,2,5,4,3,3,12,123,2.36283795669626,2021
2, , , ,1,1,2,3,3,2,1,12,121,30.9116571894038,2021
2, , , ,1,1,3,3,2,3,1,3,31,5.54563167690258,2021
1,0,1,1,1,1,2,2,2,1,2,11,112,5.74697317272068,2021
1,0,0,1,1,1,2,5,5,4,2,11,112,5.59908899246102,2021
1,0,0,1,1,1,3,4,4,4,2,7,72,5.19060671515471,2021
1,0,1,0,3,2,3,5,4,4,3,6,63,1.63277262365163,2021
2, , , ,1,1,3,4,3,3,1,9,91,6.90574466557877,2021
1,0,0,1,3,2,3,4,3,3,2,7,72,5.12758178794898,2021
1,1,0,0,5,3,3,5,4,4,3,9,93,1.79434989667621,2021
1,1,0,0,5,3,3,5,4,4,3,9,93,1.79434989667621,2021
1,0,1,0,3,2,3,4,4,3,2,4,42,6.05942752955876,2021
1,0,1,0,3,2,3,5,4,4,2,4,42,6.05942752955876,2021
2, , , ,1,1,2,3,3,2,1,1,11,7.52046688498971,2021
2, , , ,1,1,2,3,3,2,1,3,31,5.54563167690258,2021
2, , , ,1,1,2,3,3,3,1,2,21,65.3809324770437,2021
1,1,1,0,1,1,2,4,3,3,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,4,4,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,4,4,2,1,2,21,61.1425929752985,2021
2, , , ,1,1,3,3,3,2,1,3,31,5.54563167690258,2021
1,0,0,1,1,1,2,5,5,5,1,5,51,29.1272730128768,2021
2, , , ,1,1,2,3,2,2,1,5,51,44.9770310120927,2021
2, , , ,1,1,2,2,2,2,1,5,51,33.4790428311607,2021
2, , , ,1,1,2,2,2,2,2,12,122,4.9231613719872,2021
2, , , ,1,1,2,4,4,3,1,14,141,31.1247154390689,2021
2, , , ,1,1,2,4,3,3,1,14,141,31.1247154390689,2021
2, , , ,1,1,2,5,4,4,1,14,141,31.1247154390689,2021
2, , , ,1,1,3,2,3,2,1,5,51,35.7997744653139,2021
1,0,1,0,1,1,2,5,5,5,2,3,32,2.7948350404186,2021
2, , , ,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,3,3,2,2,12,122,4.9231613719872,2021
2, , , ,1,1,2,3,3,3,1,3,31,5.54563167690258,2021
1,0,1,0,1,1,2,5,4,4,1,14,141,31.1247154390689,2021
1,1,0,0,1,1,2,4,4,3,3,12,123,1.11817804920573,2021
2, , , ,1,1,3,2,2,1,1,1,11,10.8036327246524,2021
1,1,0,0,1,1,1,4,4,2,3,2,23,1.80979125904423,2021
1,0,1,1,1,1,3,4,4,3,3,2,23,1.80979125904423,2021
1,0,0,1,1,1,3,3,3,2,2,2,22,8.16454379525888,2021
2, , , ,1,1,2,4,4,4,2,11,112,7.67382211999146,2021
1,1,0,1,2,2,2,4,4,4,3,5,53,2.0434183532428,2021
2, , , ,1,1,2,4,4,4,2,14,142,7.30236113681656,2021
1,0,0,1,1,1,2,3,4,1,1,5,51,29.1272730128768,2021
2, , , ,1,1,2,3,3,3,1,2,21,87.8352539064386,2021
1,0,1,0,1,1,2,4,5,4,3,14,143,2.25321331610248,2021
2, , , ,5,3,3,4,3,2,1,2,21,65.3809324770437,2021
2, , , ,1,1,2,4,4,4,1,14,141,31.1247154390689,2021
1,0,1,0,1,1,3,5,2,2,1,5,51,29.1272730128768,2021
2, , , ,1,1,2,4,4,4,1,7,71,22.1144010175572,2021
2, , , ,1,1,2,4,3,4,1,14,141,31.1247154390689,2021
2, , , ,1,1,2,3,3,3,1,4,41,33.5550840264281,2021
2, , , ,1,1,2,4,4,3,1,14,141,31.1247154390689,2021
2, , , ,1,1,2,4,3,3,1,5,51,35.7997744653139,2021
1,0,1,0,1,1,2,3,3,3,1,5,51,33.6748786976754,2021
2, , , ,2,2,2,4,4,3,2,2,22,8.16454379525888,2021
1,0,0,1,1,1,2,4,4,3,1,14,141,31.1247154390689,2021
1,0,0,1,1,1,2,4,4,1,1,12,121,26.4470809261408,2021
2, , , ,3,2,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,3,3,2,3,12,123,1.92244301194026,2021
2, , , ,1,1,2,4,4,2,1,5,51,33.4790428311607,2021
2, , , ,1,1,2,4,3,3,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,3,3,3,1,5,51,44.9770310120927,2021
2, , , ,10,4,3,1,1,1,1,2,21,65.3809324770437,2021
1,0,1,0,1,1,2,3,3,1,1,12,121,26.4470809261408,2021
2, , , ,1,1,2,3,3,3,1,3,31,5.54563167690258,2021
1,0,1,0,1,1,2,4,4,3,1,5,51,33.2757490491207,2021
2, , , ,1,1,3,2,2,2,1,3,31,5.54563167690258,2021
2, , , ,1,1,2,3,3,2,1,12,121,30.9116571894038,2021
2, , , ,1,1,3,2,2,2,1,3,31,7.45021442732338,2021
1,0,1,0,1,1,2,5,3,3,1,12,121,26.4470809261408,2021
2, , , ,1,1,2,4,4,2,2,12,122,4.9231613719872,2021
1,1,0,1,5,3,2,4,4,3,3,12,123,2.22259169959583,2021
2, , , ,1,1,2,2,4,2,2,12,122,4.9231613719872,2021
1,0,1,1,10,4,2,4,4,4,3,2,23,1.47247531264684,2021
1,0,1,0,1,1,3,4,4,4,2,4,42,6.05942752955876,2021
2, , , ,3,2,3,4,4,4,2,4,42,6.05942752955876,2021
1,0,1,0,1,1,3,4,4,3,2,12,122,5.5808584339167,2021
2, , , ,1,1,3,4,3,3,2,12,122,5.51309502669958,2021
2, , , ,1,1,3,4,4,4,2,12,122,5.5808584339167,2021
2, , , ,1,1,3,4,4,4,2,12,122,5.5808584339167,2021
1,0,1,0,1,1,3,4,4,4,1,10,101,12.5530791408154,2021
2, , , ,1,1,3,4,3,4,1,10,101,12.7073734908181,2021
2, , , ,1,1,3,4,4,4,1,10,101,16.8642882850941,2021
1,0,1,0,1,1,3,4,3,3,1,10,101,12.5530791408154,2021
1,0,1,0,1,1,3,4,5,4,1,5,51,48.0947909554236,2021
1,0,1,0,1,1,2,4,4,4,1,5,51,33.4790428311607,2021
2, , , ,1,1,2,3,3,2,1,12,121,23.0093599274697,2021
1,1,0,0,1,1,2,4,4,1,3,12,123,2.20966624334382,2021
2, , , ,1,1,3,3,3,2,3,3,33,.931556083031949,2021
2, , , ,1,1,2,3,3,2,1,2,21,61.1425929752985,2021
1,1,0,0,1,1,2,5,5,4,3,9,93,1.84174260001175,2021
1,1,1,0,1,1,3,1,1,1,2,5,52,6.23444405863412,2021
1,0,0,1,1,1,2,3,3,3,1,1,11,6.54291979756102,2021
2, , , ,1,1,2,5,3,3,1,5,51,33.2757490491207,2021
1,0,1,1,3,2,2,5,5,4,1,5,51,33.2757490491207,2021
2, , , ,1,1,3,2,2,2,1,3,31,5.54563167690258,2021
1,1,0,0,5,3,2,5,5,5,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,2,2,2,1,3,31,5.54563167690258,2021
1,0,1,0,1,1,2,4,4,2,2,3,32,3.21239829018108,2021
1,0,1,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,0,1,0,2,2,2,5,4,5,1,5,51,33.2757490491207,2021
1,0,0,1,1,1,2,3,3,2,1,13,131,7.1668665460191,2021
1,0,0,1,1,1,3,3,2,2,2,4,42,6.65059731886868,2021
2, , , ,1,1,2,3,3,3,2,2,22,8.16454379525888,2021
1,0,1,0,1,1,2,4,4,1,1,13,131,7.1668665460191,2021
2, , , ,1,1,3,3,3,2,1,2,21,87.8352539064386,2021
1,0,0,1,1,1,2,4,4,1,1,13,131,5.33471922579494,2021
2, , , ,1,1,2,3,1,1,1,1,11,7.52046688498971,2021
2, , , ,1,1,2,4,4,3,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,5,5,5,3,2,23,1.47247531264684,2021
2, , , ,1,1,2,3,2,2,1,16,161,38.4401962693207,2021
1,0,0,1,1,1,3,3,2,2,2,5,52,6.23444405863412,2021
1,1,0,0,1,1,3,5,4,4,2,5,52,6.62783950075891,2021
1,0,0,1,1,1,2,2,2,1,3,12,123,2.20966624334382,2021
1,1,0,0,1,1,1,5,5,5,3,2,23,1.65171616972621,2021
1,0,1,0,1,1,2,4,4,5,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,3,3,2,2,12,122,4.9231613719872,2021
1,0,1,1,1,1,3,5,4,5,2,15,152,2.59741773832826,2021
1,0,0,1,1,1,2,5,5,1,1,13,131,7.1668665460191,2021
1,0,1,0,1,1,2,4,4,3,2,2,22,8.67972915675632,2021
1,0,0,1,1,1,2,2,2,2,2,12,122,4.9231613719872,2021
2, , , ,1,1,2,4,4,3,1,5,51,33.2757490491207,2021
1,1,0,0,1,1,2,5,5,4,3,2,23,1.47247531264684,2021
2, , , ,1,1,2,4,4,4,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,3,3,4,3,6,63,1.70886408727966,2021
2, , , ,1,1,3,3,2,2,1,5,51,44.9770310120927,2021
2, , , ,1,1,2,3,2,2,2,12,122,4.9231613719872,2021
2, , , ,1,1,3,3,2,2,1,3,31,5.54563167690258,2021
2, , , ,1,1,2,4,2,2,1,3,31,6.37417860418254,2021
2, , , ,1,1,3,3,2,1,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,4,3,3,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,5,4,4,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,5,5,5,1,11,111,28.4339778272866,2021
2, , , ,1,1,3,4,3,4,1,12,121,25.7665305276132,2021
2, , , ,1,1,3,3,3,3,1,12,121,25.7665305276132,2021
1,0,1,0,1,1,3,4,4,3,1,12,121,25.7665305276132,2021
2, , , ,1,1,3,3,4,3,1,12,121,35.0412204063488,2021
1,0,1,0,3,2,3,4,3,3,2,12,122,5.51309502669958,2021
2, , , ,1,1,3,3,3,3,1,10,101,12.5530791408154,2021
1,1,0,0,5,3,3,4,4,4,2,12,122,5.5808584339167,2021
2, , , ,3,2,2,4,4,4,2,12,122,5.51309502669958,2021
1,1,0,0,3,2,3,5,4,4,1,10,101,12.5530791408154,2021
2, , , ,1,1,3,4,3,4,1,10,101,12.5530791408154,2021
2, , , ,1,1,3,4,3,4,1,6,61,26.456522780358,2021
1,0,1,0,5,3,3,4,4,4,3,6,63,1.66489068473759,2021
2, , , ,1,1,3,4,4,4,1,4,41,30.9481577131063,2021
1,0,1,0,1,1,3,4,3,4,1,4,41,29.9825978797274,2021
1,0,1,0,1,1,3,4,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,4,4,4,1,4,41,30.572381721193,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,3,3,3,1,4,41,29.9825978797274,2021
1,0,1,0,1,1,3,3,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,4,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.9481577131063,2021
1,0,1,0,3,2,3,4,4,3,2,4,42,6.05942752955876,2021
2, , , ,1,1,3,4,3,4,2,4,42,6.05942752955876,2021
1,0,1,0,1,1,3,3,3,3,1,4,41,30.572381721193,2021
1,0,1,0,1,1,3,3,3,3,1,4,41,41.0721109239058,2021
2, , , ,1,1,3,4,3,3,1,4,41,30.572381721193,2021
1,0,1,0,1,1,3,4,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,4,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,4,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,4,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,4,4,4,1,4,41,29.9825978797274,2021
1,0,1,0,1,1,3,4,4,4,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,4,4,4,1,4,41,29.9825978797274,2021
1,0,1,0,1,1,3,3,4,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,4,4,4,1,4,41,30.572381721193,2021
1,0,1,0,1,1,3,4,3,4,1,4,41,30.9481577131063,2021
1,0,0,1,3,2,1,4,4,4,2,2,22,8.00539276369492,2021
2, , , ,3,2,3,4,4,3,2,2,22,8.00539276369492,2021
2, , , ,1,1,3,4,3,3,2,2,22,8.00539276369492,2021
2, , , ,1,1,3,4,3,4,1,3,31,6.28648605579729,2021
1,0,1,0,1,1,3,4,4,3,1,3,31,6.21015483908431,2021
2, , , ,1,1,3,3,3,3,1,3,31,6.0903522993119,2021
2, , , ,1,1,3,3,3,3,1,3,31,6.28648605579729,2021
2, , , ,1,1,3,4,3,3,1,3,31,8.34296034674623,2021
1,0,1,0,3,2,3,3,3,3,2,2,22,8.00539276369492,2021
2, , , ,1,1,3,3,3,3,2,2,22,7.90819038950774,2021
1,0,1,0,1,1,3,4,4,3,1,3,31,6.0903522993119,2021
2, , , ,1,1,3,4,3,3,1,3,31,6.28648605579729,2021
1,0,1,0,1,1,3,3,3,3,2,3,32,3.12973514324559,2021
1,0,1,0,3,2,3,3,4,4,2,3,32,3.16820382843357,2021
2, , , ,1,1,3,4,4,4,1,4,41,30.572381721193,2021
2, , , ,1,1,2,3,4,3,1,4,41,29.9825978797274,2021
2, , , ,1,1,2,3,3,3,1,4,41,30.9481577131063,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,3,3,3,1,4,41,30.572381721193,2021
2, , , ,1,1,3,3,3,3,1,4,41,41.5769428131304,2021
2, , , ,1,1,3,3,3,3,2,2,22,8.00539276369492,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,8.00539276369492,2021
1,0,1,0,5,3,3,3,4,3,2,2,22,7.75563037800783,2021
2, , , ,3,2,3,4,4,4,2,2,22,10.7547518730602,2021
2, , , ,3,2,3,4,4,4,2,2,22,7.75563037800783,2021
2, , , ,3,2,3,4,4,4,2,2,22,10.4192114986428,2021
2, , , ,1,1,3,4,3,3,1,3,31,6.28648605579729,2021
1,0,1,0,1,1,3,4,4,3,1,3,31,8.34296034674623,2021
1,0,1,0,3,2,3,3,4,3,2,2,22,7.75563037800783,2021
1,0,1,0,3,2,3,4,4,4,2,2,22,7.75563037800783,2021
2, , , ,3,2,3,4,4,4,2,2,22,8.00539276369492,2021
1,0,1,0,3,2,3,4,4,4,2,2,22,8.00539276369492,2021
2, , , ,1,1,3,4,4,4,2,2,22,7.90819038950774,2021
2, , , ,3,2,3,4,4,4,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,3,3,2,2,22,7.90819038950774,2021
1,1,0,0,5,3,3,4,4,4,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,8.00539276369492,2021
1,1,0,0,5,3,3,4,4,4,2,2,22,8.00539276369492,2021
1,0,1,0,5,3,3,4,3,3,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,8.00539276369492,2021
1,0,1,0,5,3,3,4,4,4,2,2,22,8.00539276369492,2021
1,0,1,0,1,1,3,4,4,4,1,2,21,59.5692391472311,2021
1,0,1,0,3,2,3,4,4,3,1,2,21,58.4200655232121,2021
2, , , ,1,1,3,4,4,3,1,2,21,81.0112496969528,2021
2, , , ,1,1,3,4,4,4,1,2,21,60.3014258028933,2021
1,0,1,0,1,1,3,4,4,3,1,2,21,59.5692391472311,2021
1,0,0,1,1,1,3,4,4,4,1,2,21,60.3014258028933,2021
2, , , ,1,1,3,3,3,3,1,2,21,60.3014258028933,2021
1,0,1,0,1,1,3,3,3,3,1,2,21,60.3014258028933,2021
1,0,1,0,1,1,3,4,4,4,2,1,12,1.67400611704372,2021
2, , , ,1,1,3,4,4,3,2,1,12,1.67400611704372,2021
1,0,0,1,1,1,3,4,4,4,1,1,11,7.18559921663349,2021
2, , , ,1,1,3,3,3,3,1,1,11,7.41700431402269,2021
1,0,1,0,1,1,3,3,3,4,1,1,11,7.41700431402269,2021
1,0,1,0,1,1,3,4,4,4,1,1,11,7.41700431402269,2021
2, , , ,1,1,3,4,3,3,1,1,11,7.41700431402269,2021
2, , , ,1,1,3,4,4,4,1,2,21,59.5692391472311,2021
1,0,1,0,1,1,3,4,3,4,1,2,21,59.5692391472311,2021
1,0,1,0,5,3,3,4,4,3,2,2,22,8.00539276369492,2021
1,0,1,0,5,3,3,3,3,3,2,2,22,7.75563037800783,2021
2, , , ,5,3,3,4,4,3,2,2,22,10.6241664731038,2021
1,0,1,0,3,2,3,4,4,4,2,2,22,7.90819038950774,2021
1,0,1,0,5,3,3,4,3,3,2,2,22,7.75563037800783,2021
1,0,1,0,3,2,3,4,3,4,2,4,42,6.13390610342692,2021
2, , , ,3,2,3,4,4,4,2,4,42,6.05942752955876,2021
1,0,1,0,3,2,3,3,3,3,2,4,42,6.05942752955876,2021
2, , , ,3,2,3,4,4,3,2,4,42,6.05942752955876,2021
1,0,1,0,1,1,3,4,3,3,2,1,12,1.67400611704372,2021
1,1,0,0,2,2,3,3,3,3,2,1,12,1.67400611704372,2021
2, , , ,2,2,3,4,3,3,1,1,11,9.96428824835248,2021
1,0,1,0,1,1,3,3,4,3,1,1,11,9.84330074612551,2021
2, , , ,1,1,3,4,4,3,1,1,11,7.32694621819145,2021
1,0,1,0,1,1,3,3,3,3,1,1,11,7.41700431402269,2021
2, , , ,1,1,3,4,4,3,1,1,11,9.84330074612551,2021
2, , , ,1,1,3,4,4,4,1,1,11,7.41700431402269,2021
2, , , ,1,1,3,4,3,3,1,1,11,7.32694621819145,2021
1,0,1,0,1,1,3,4,3,3,1,1,11,7.41700431402269,2021
1,0,1,0,2,2,3,4,4,4,1,1,11,7.41700431402269,2021
1,0,1,0,2,2,3,4,4,4,1,1,11,7.41700431402269,2021
2, , , ,1,1,3,4,4,4,1,16,161,32.0419731815742,2021
2, , , ,1,1,3,4,4,3,2,16,162,1.77007334782111,2021
2, , , ,1,1,3,4,4,3,2,16,162,1.74858091928294,2021
2, , , ,1,1,3,4,4,4,2,16,162,2.37798446807831,2021
1,0,1,0,3,2,3,4,3,3,2,16,162,1.74858091928294,2021
1,0,1,0,3,2,3,4,3,4,2,4,42,6.13390610342692,2021
1,0,1,0,1,1,3,4,3,3,1,15,151,9.00741353448356,2021
1,1,0,0,1,1,2,3,3,3,3,2,23,1.80979125904423,2021
2, , , ,1,1,2,3,3,3,1,1,11,6.54291979756102,2021
1,0,0,1,1,1,2,3,3,3,1,13,131,7.1668665460191,2021
2, , , ,1,1,2,3,1,1,1,2,21,61.5002469481631,2021
2, , , ,1,1,2,5,5,5,1,1,11,6.54291979756102,2021
1,0,1,0,2,2,3,3,3,2,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,3,3,2,2,11,112,4.99995347667801,2021
2, , , ,1,1,2,2,2,2,1,1,11,6.54291979756102,2021
1,0,1,0,1,1,2,5,5,5,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,3,3,3,1,1,11,8.79000956295662,2021
2, , , ,1,1,2,4,2,2,1,11,111,25.3913746476886,2021
2, , , ,1,1,2,4,4,2,1,11,111,25.3913746476886,2021
1,0,0,1,1,1,2,5,5,5,1,14,141,31.3148677661341,2021
2, , , ,1,1,2,4,4,4,1,5,51,33.2757490491207,2021
2, , , ,10,4,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,2,2,2,1,2,21,65.3809324770437,2021
1,0,0,1,1,1,2,3,3,2,1,14,141,31.3148677661341,2021
2, , , ,1,1,3,3,3,2,1,7,71,29.70933504272,2021
2, , , ,2,2,3,4,4,3,1,2,21,61.5002469481631,2021
2, , , ,1,1,2,3,3,3,2,11,112,4.99995347667801,2021
2, , , ,1,1,2,4,4,3,1,5,51,33.2757490491207,2021
1,0,1,0,2,2,2,2,2,2,2,12,122,6.05096353151803,2021
1,0,1,0,10,4,2,3,3,3,2,2,22,8.67972915675632,2021
2, , , ,1,1,2,3,3,3,2,12,122,5.6918085650331,2021
1,0,0,1,1,1,2,4,4,5,1,5,51,33.2757490491207,2021
1,0,1,0,1,1,2,4,4,3,1,14,141,23.309493214718,2021
1,0,1,0,1,1,2,3,3,3,2,2,22,8.67972915675632,2021
1,0,1,0,1,1,2,4,4,4,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,1,1,1,2,2,22,8.16454379525888,2021
2, , , ,1,1,3,4,3,2,2,4,42,6.65059731886868,2021
2, , , ,1,1,2,3,3,2,2,11,112,4.99995347667801,2021
1,0,1,0,1,1,2,5,5,4,1,5,51,33.2757490491207,2021
1,0,1,1,1,1,2,5,5,5,1,14,141,31.3148677661341,2021
1,0,1,0,1,1,2,4,4,4,1,5,51,33.2757490491207,2021
2, , , ,1,1,2,3,3,2,3,12,123,1.92244301194026,2021
1,0,1,0,1,1,2,4,4,4,3,2,23,1.47247531264684,2021
2, , , ,1,1,2,5,5,5,3,2,23,1.47247531264684,2021
2, , , ,1,1,2,3,2,2,1,3,31,6.37417860418254,2021
2, , , ,1,1,2,4,4,2,2,1,12,1.49487759815264,2021
2, , , ,1,1,2,5,5,5,1,7,71,29.70933504272,2021
2, , , ,2,2,2,4,4,4,1,8,81,42.349148928014,2021
1,0,0,1,1,1,2,5,5,3,1,14,141,31.3148677661341,2021
2, , , ,1,1,2,2,2,2,1,3,31,6.37417860418254,2021
1,1,0,0,4,2,2,5,5,5,1,5,51,33.2757490491207,2021
1,0,0,1,1,1,2,5,5,2,1,14,141,31.3148677661341,2021
2, , , ,1,1,2,4,4,4,1,5,51,33.2757490491207,2021
1,1,0,0,1,1,2,5,5,2,2,11,112,4.99995347667801,2021
1,0,1,0,2,2,3,3,3,3,2,15,152,2.3208802431438,2021
2, , , ,1,1,3,4,4,4,1,15,151,8.89804451204056,2021
2, , , ,2,2,3,4,3,3,1,15,151,9.00741353448356,2021
1,0,1,1,1,1,2,3,3,3,3,16,163,1.23591614780276,2021
2, , , ,1,1,2,5,4,4,1,2,21,65.3809324770437,2021
1,0,0,1,1,1,2,3,3,3,1,1,11,6.54291979756102,2021
1,0,1,0,5,3,2,4,4,3,1,2,21,65.3809324770437,2021
