Q34,Q34_1_1,Q34_1_2,Q34_1_3,Q32,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_8,Q33,Q28,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q28_9,Q28_10,Q28_10_ETC,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q29_10_ETC,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_6_ETC,Q35_1,Q35_3,Q35_5,Q35_2,Q35_4,Q35_6,D_SIZE,D_IND,D_INDSIZE,RIM_WT,year
2, , , ,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,2,10,102,3.65773602289888,2024
1,0,1,0,1,1,1,1,0,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,4,3,4,2,10,102,3.65773602289888,2024
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0, ,0,0,1,1,0,1,0,0,0,0, ,0,1,0,1,1,0, ,4,4,2,3,3,4,2,10,102,3.65773602289888,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,4,3,2,10,102,3.67877359899398,2024
1,0,1,0,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4,2,2,10,102,3.67877359899398,2024
2, , , ,1,1,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4,4,2,10,102,3.68496043598429,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0, ,1,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,3,3,3,3,2,10,102,3.61862575223887,2024
1,1,0,1,1,0,0,1,1,1,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,4,3,3,2,10,102,3.61862575223887,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,4,3,2,10,102,3.68686830742959,2024
2, , , ,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,4,3,2,10,102,3.68686830742959,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,4,3,4,4,2,10,102,3.68686830742959,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,3,4,3,2,10,102,3.68686830742959,2024
2, , , ,1,0,0,0,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,3,3,3,2,10,102,3.68686830742959,2024
2, , , ,1,0,0,0,1,0,0,0,0,7,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,4,3,2,10,102,3.68686830742959,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,3,3,2,4,3,3,2,10,102,3.68686830742959,2024
1,1,1,1,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,2,10,102,3.68686830742959,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,4,2,10,102,3.71897537886981,2024
1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,4,5,2,2,10,102,3.63470163753538,2024
1,0,1,0,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,3,3,3,2,10,102,3.6064070170015,2024
1,0,1,0,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,5,3,4,2,10,102,3.68820719608849,2024
1,0,1,0,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,4,4,3,2,2,10,102,3.69073447184786,2024
2, , , ,1,1,1,0,1,0,0,0,0,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,2,10,102,3.69073447184786,2024
1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,4,4,3,4,4,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,3,4,4,3,3,10,103,1.45814505626401,2024
1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,3,4,4,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0, ,0,1,0,0,1,0,0,1,0,0, ,0,0,0,1,0,0, ,4,4,4,4,4,4,3,10,103,1.45814505626401,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,4,5,4,5,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,3,3,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,0,0,1,1,1,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,3,4,4,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,2,3,4,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,0,1,1,1,0,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,2,3,4,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,4,4,4,4,3,10,103,1.45814505626401,2024
2, , , ,1,1,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,3,3,3,3,4,3,10,103,1.45814505626401,2024
1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,5,4,4,4,4,4,3,10,103,1.45814505626401,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,4,3,3,3,4,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,5,4,5,5,3,10,103,1.45814505626401,2024
2, , , ,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,4,4,4,4,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,0,1,1,0,0,0,8,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,5,5,5,4,5,5,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,4,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,3,3,3,4,4,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,5,5,5,5,5,3,10,103,1.45814505626401,2024
1,0,1,1,1,0,0,0,1,1,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,3,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,4,3,3,3,10,103,1.45814505626401,2024
2, , , ,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,3,3,3,3,4,3,3,10,103,1.45814505626401,2024
1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,2,3,3,3,3,10,103,1.45814505626401,2024
1,1,0,0,1,1,1,0,1,1,0,1,0,4,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,4,4,4,4,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,3,3,2,3,3,3,3,10,103,1.45814505626401,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,3,4,4,4,3,10,103,1.45814505626401,2024
2, , , ,1,1,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,3,10,103,1.466069452695,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,10,103,1.43967805577697,2024
2, , , ,1,0,1,1,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,3,5,4,3,10,103,1.49612835926786,2024
2, , , ,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,4,3,5,3,3,10,103,1.49612835926786,2024
1,0,1,0,1,0,1,1,0,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,4,3,10,103,1.49612835926786,2024
1,0,1,0,1,1,1,0,1,1,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,4,4,4,3,10,103,1.45216226966165,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,3,3,3,4,3,10,103,1.46682850346209,2024
2, , , ,1,0,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,3,3,10,103,1.46682850346209,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,4,3,3,10,103,1.46682850346209,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,2,3,4,4,3,10,103,1.46682850346209,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,5,3,4,3,3,3,3,10,103,1.46682850346209,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,3,3,3,3,10,103,1.48128612437207,2024
2, , , ,1,0,1,1,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,3,5,4,3,10,103,1.48128612437207,2024
2, , , ,1,1,1,1,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,3,4,4,3,10,103,1.48128612437207,2024
2, , , ,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,2,3,2,3,3,10,103,1.44607388139509,2024
1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,1,0,1,0,0,0,0,0, ,0,0,1,0,0,0, ,3,3,3,3,3,3,3,10,103,1.44607388139509,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,3,4,4,4,3,10,103,1.43481680562427,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,10,103,1.46736118320113,2024
1,0,1,0,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,3,4,4,4,3,10,103,1.46736118320113,2024
1,0,0,1,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,2,3,4,4,2,3,10,103,1.46836666530974,2024
1,1,0,0,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,4,4,4,3,10,103,1.46836666530974,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0, ,1,0,0,1,1,0,0,0,1,0, ,0,0,0,1,0,0, ,3,3,3,3,3,4,3,10,103,1.46836666530974,2024
1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0, ,0,0,0,0,0,0,0,1,0,0, ,0,0,0,1,0,0, ,4,4,4,4,4,4,4,10,104,1.09393084465881,2024
1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,3,4,4,3,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,3,3,3,4,3,4,10,104,1.09393084465881,2024
1,1,0,0,1,1,1,1,1,1,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,5,4,4,4,4,4,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,4,3,4,10,104,1.09393084465881,2024
1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,3,3,4,4,3,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,3,4,4,4,4,10,104,1.09393084465881,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,3,4,4,4,4,10,104,1.09393084465881,2024
1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,4,4,4,5,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,3,3,3,3,4,10,104,1.09393084465881,2024
1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,4,3,3,4,3,4,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,4,10,104,1.09393084465881,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,3,4,4,4,4,10,104,1.09393084465881,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,4,3,4,4,4,4,10,104,1.09393084465881,2024
1,0,0,1,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4,4,4,10,104,1.09802926372909,2024
2, , , ,1,0,1,1,1,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,4,3,3,3,4,10,104,1.08007651558893,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,3,3,3,3,3,3,4,10,104,1.08007651558893,2024
2, , , ,1,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,1,0,0,0,0, ,0,1,0,0,0,0, ,4,4,4,3,4,4,4,10,104,1.12242671107446,2024
2, , , ,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,2,3,4,10,104,1.08944243332195,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,4,3,3,3,3,3,4,10,104,1.1004453479225,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,1,0, ,4,3,3,3,4,3,4,10,104,1.1004453479225,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,3,3,4,10,104,1.1004453479225,2024
1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,4,3,4,10,104,1.1004453479225,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0, ,0,0,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,3,3,3,4,3,4,10,104,1.1004453479225,2024
2, , , ,1,0,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2,4,3,2,4,10,104,1.11002856990268,2024
2, , , ,1,0,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,3,3,4,10,104,1.11002856990268,2024
2, , , ,1,0,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,3,3,4,10,104,1.11002856990268,2024
2, , , ,1,0,1,1,1,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0, ,0,1,0,0,1,0,0,1,0,0, ,0,0,0,1,0,0, ,4,3,4,3,4,3,4,10,104,1.11129175678001,2024
1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0, ,0,1,0,0,1,0,0,0,0,0, ,0,0,0,1,0,0, ,4,5,3,4,5,2,4,10,104,1.08487479741327,2024
1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0, ,0,1,0,1,1,0,0,0,0,0, ,0,0,1,0,0,0, ,4,4,4,3,3,3,4,10,104,1.08487479741327,2024
1,0,1,0,1,1,1,0,1,0,0,0,0,8,1,0,0,1,0,0,1,0,0,0,0, ,0,0,0,1,1,1,0,0,0,0, ,0,0,1,0,0,0, ,4,3,3,4,4,3,4,10,104,1.10159930903356,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,3,3,1,11,111,34.5700351682933,2024
1,1,1,1,1,0,0,0,1,1,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,3,1,11,111,34.5700351682933,2024
2, , , ,1,1,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,4,3,1,11,111,34.5700351682933,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,3,1,11,111,34.5700351682933,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,3,1,11,111,34.5700351682933,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,2,4,3,2,1,11,111,34.5700351682933,2024
2, , , ,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,3,4,1,11,111,34.5700351682933,2024
2, , , ,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0, ,0,1,0,0,1,1,0,0,0,0, ,1,0,0,1,0,0, ,4,3,3,4,3,3,1,11,111,34.5700351682933,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,0,0, ,0,0,1,0,0,0, ,4,4,4,4,4,5,1,11,111,34.5011178394362,2024
2, , , ,1,1,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,3,3,3,1,11,111,34.6995520313432,2024
1,0,0,1,1,0,1,1,1,1,0,0,0,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,4,5,4,4,1,11,111,34.6995520313432,2024
2, , , ,1,0,0,1,0,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,2,4,4,2,1,11,111,34.7579085641055,2024
2, , , ,1,0,0,0,1,0,0,0,0,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,4,3,5,4,5,1,11,111,34.1322153138505,2024
2, , , ,1,0,1,0,1,0,0,0,0,5,1,0,0,1,0,1,1,0,0,0,0, ,0,0,0,0,1,1,0,0,0,0, ,0,1,0,1,0,0, ,4,3,2,2,3,2,1,11,111,34.775904312608,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,5,3,1,11,111,34.775904312608,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,3,1,11,111,34.775904312608,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,4,4,1,11,111,34.775904312608,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,3,4,5,3,1,11,111,34.775904312608,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,2,3,3,2,1,11,111,34.775904312608,2024
2, , , ,1,0,0,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,4,3,3,1,11,111,34.2838490046133,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,3,4,3,3,1,11,111,34.0169636878079,2024
1,0,1,1,1,1,1,1,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,4,4,4,4,1,11,111,34.8123714040948,2024
2, , , ,1,0,0,0,1,0,0,0,0,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,3,3,4,1,11,111,34.5613419358045,2024
2, , , ,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0, ,1,0,1,0,0,0,0,0,0,0, ,0,0,0,0,1,0, ,4,4,3,3,4,3,1,11,111,34.6914926487061,2024
